Name,Name (BBG),Description,Maturity Date,ISIN,GIM2 Symbol,Ticker,YTW,OAD,OASD,OAS,Fitch,Moody's,S&P,Exposure Country,Exposure Currency,BarCap - Class 1 Desc,Country_Sector,BarCap - Class 3 Desc,BarCap - Class 4 Desc,JPM CEMBI Sector,Market Sector,KRD 0.5yr,KRD 02yr,KRD 05yr,KRD 10yr,KRD 20yr,KRD 30yr,Orig Face,Total MV,MV%,Bid (BBG),Ask (BBG),Min Piece (BBG),Amt Outstanding (BBG),Issue Date (BBG),Tkt Tot Amount (BBG)
        PHILIPPINES REPUBLIC OF-GLOBAL  10.62500  16 Mar 2025,PHILIPPINES REPUBLIC OF-GLOBAL  10.62500  16 Mar 2025,PHILIPPINES REPUBLIC OF-GLOBAL  10.62500  16 Mar 2025,03/16/2025,US718286AP29,,PHILIP,2.75%,5.74,5.74,59.96,BBB-,BAA2,BBB,PHILIPPINES,USD,GOVERNMENT_RELATED,PHILIPPINES_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.04,0.27,3.07,2.36,0.00,0.00,"2,266,807.00","3,474,078.67",0.28%,152.738,153.241,1000,1632885000,3/16/2000,1538013.61
        POWER SECTOR A&L MANAGEMENT  7.2500  27 May 2019,POWER SECTOR A&L MANAGEMENT  7.2500  27 May 2019,POWER SECTOR A&L MANAGEMENT  7.2500  27 May 2019,05/27/2019,USY7083VAB54,,PSALM,2.23%,1.54,1.55,76.34,NR,BAA2,BBB,PHILIPPINES,USD,GOVERNMENT_RELATED,PHILIPPINES_Foreign Agency,GOVERNMENT_GUARANTEE,GOVERNMENT_GUARANTEE,,Foreign Agency,0.38,1.16,0.00,0.00,0.00,0.00,"1,417,355.00","1,567,870.95",0.13%,100,100,100000,1020986000,5/27/2009,1114187.5
        PHILIPPINES REPUBLIC OF-GLOBAL  6.37500  23 Oct 2034,PHILIPPINES REPUBLIC OF-GLOBAL  6.37500  23 Oct 2034,PHILIPPINES REPUBLIC OF-GLOBAL  6.37500  23 Oct 2034,10/23/2034,US718286BG11,,PHILIP,3.64%,11.36,11.24,109.53,BBB-,BAA2,BBB,PHILIPPINES,USD,GOVERNMENT_RELATED,PHILIPPINES_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.02,0.12,0.47,4.04,6.71,0.00,"2,809,032.00","3,858,831.96",0.31%,134.636,135.139,100000,2023475000,10/23/2009,1378727.08
        PHILIPPINES REPUBLIC OF-GLOBAL  5.00  13 Jan 2037,PHILIPPINES REPUBLIC OF-GLOBAL  5.00  13 Jan 2037,PHILIPPINES REPUBLIC OF-GLOBAL  5.00  13 Jan 2037,01/13/2037,US718286BW60,,PHILIP,3.68%,13.11,12.92,104.47,BBB-,BAA2,BBB,PHILIPPINES,USD,GOVERNMENT_RELATED,PHILIPPINES_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.01,0.09,0.34,1.94,10.72,0.00,"1,847,444.00","2,202,839.39",0.18%,118.21,118.7,200000,1330799000,1/13/2012,1198111.11
        POLAND REPUBLIC OF - GLOBAL  6.37500  15 Jul 2019,POLAND REPUBLIC OF - GLOBAL  6.37500  15 Jul 2019,POLAND REPUBLIC OF - GLOBAL  6.37500  15 Jul 2019,07/15/2019,US731011AR30,,POLAND,1.78%,1.68,1.69,30.81,A-,A2,BBB+,POLAND,USD,GOVERNMENT_RELATED,POLAND_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.27,1.42,0.00,0.00,0.00,0.00,"7,299,044.00","7,985,387.33",0.64%,108.045,108.17,1000,2850000000,7/15/2009,1096356.25
        POLAND REPUBLIC OF - GLOBAL  5.12500  21 Apr 2021,POLAND REPUBLIC OF - GLOBAL  5.12500  21 Apr 2021,POLAND REPUBLIC OF - GLOBAL  5.12500  21 Apr 2021,04/21/2021,US857524AA08,,POLAND,2.28%,3.22,3.23,56.54,A-,A2,BBB+,POLAND,USD,GOVERNMENT_RELATED,POLAND_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.02,1.59,1.61,0.00,0.00,0.00,"5,122,136.00","5,734,293.40",0.46%,109.7,109.97,1000,2000000000,4/21/2011,1122743.75
        POLAND REPUBLIC OF - GLOBAL  5.00  23 Mar 2022,POLAND REPUBLIC OF - GLOBAL  5.00  23 Mar 2022,POLAND REPUBLIC OF - GLOBAL  5.00  23 Mar 2022,03/23/2022,US857524AB80,,POLAND,2.50%,4.06,4.08,63.16,A-,A2,BBB+,POLAND,USD,GOVERNMENT_RELATED,POLAND_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.02,0.81,3.23,0.00,0.00,0.00,"7,683,205.00","8,500,536.99",0.68%,110.445,110.735,1000,3000000000,11/3/2011,1110688.89
        POLAND REPUBLIC OF  4.00  22 Jan 2024,POLAND REPUBLIC OF  4.00  22 Jan 2024,POLAND REPUBLIC OF  4.00  22 Jan 2024,01/22/2024,US857524AC63,,POLAND,2.68%,5.61,5.62,56.71,A-,A2,BBB+,POLAND,USD,GOVERNMENT_RELATED,POLAND_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.01,0.09,4.11,1.40,0.00,0.00,"5,122,136.00","5,551,877.58",0.45%,107.6,107.88,1000,2000000000,1/22/2014,1086938.89
        POLAND REPUBLIC OF - GLOBAL  3.00  17 Mar 2023,POLAND REPUBLIC OF - GLOBAL  3.00  17 Mar 2023,POLAND REPUBLIC OF - GLOBAL  3.00  17 Mar 2023,03/17/2023,US731011AT95,,POLAND,2.53%,5.05,5.07,50.38,A-,A2,BBB+,POLAND,USD,GOVERNMENT_RELATED,POLAND_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.01,0.05,4.55,0.45,0.00,0.00,"5,122,136.00","5,250,820.01",0.42%,102.375,102.68,1000,2000000000,9/17/2012,1029883.33
        POLAND REPUBLIC OF  3.2500  06 Apr 2026,POLAND REPUBLIC OF  3.2500  06 Apr 2026,POLAND REPUBLIC OF  3.2500  06 Apr 2026,04/06/2026,US731011AU68,,POLAND,2.90%,7.39,7.39,64.14,A-,A2,BBB+,POLAND,USD,GOVERNMENT_RELATED,POLAND_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.00,0.05,2.29,5.05,0.00,0.00,"4,481,869.00","4,672,390.58",0.38%,102.619,102.953,1000,1750000000,4/6/2016,1030061.67
        ROMANIA (GOVERNEMENT OF)  6.12500  22 Jan 2044,ROMANIA (GOVERNEMENT OF)  6.12500  22 Jan 2044,ROMANIA (GOVERNEMENT OF)  6.12500  22 Jan 2044,01/22/2044,US77586TAE64,,ROMANI,4.38%,14.71,14.36,162.07,BBB-,BAA3,BBB-,ROMANIA,USD,GOVERNMENT_RELATED,ROMANIA_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.02,0.11,0.42,1.38,6.03,6.74,"2,590,971.00","3,321,833.40",0.27%,126.74,127.2,2000,1000000000,1/22/2014,1289211.11
        ROMANIA (GOVERNEMENT OF)  4.87500  22 Jan 2024,ROMANIA (GOVERNEMENT OF)  4.87500  22 Jan 2024,ROMANIA (GOVERNEMENT OF)  4.87500  22 Jan 2024,01/22/2024,US77586TAD81,,ROMANI,3.07%,5.49,5.49,95.71,BBB-,BAA3,BBB-,ROMANIA,USD,GOVERNMENT_RELATED,ROMANIA_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.02,0.13,4.00,1.34,0.00,0.00,"2,590,971.00","2,882,053.67",0.23%,110.25,110.55,2000,1000000000,1/22/2014,1117483.33
        ROMANIA (GOVERNEMENT OF)  4.37500  22 Aug 2023,ROMANIA (GOVERNEMENT OF)  4.37500  22 Aug 2023,ROMANIA (GOVERNEMENT OF)  4.37500  22 Aug 2023,08/22/2023,US77586TAC09,,ROMANI,3.03%,5.24,5.25,95.28,BBB-,BAA3,BBB-,ROMANIA,USD,GOVERNMENT_RELATED,ROMANIA_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.02,0.11,4.24,0.88,0.00,0.00,"3,886,457.00","4,186,188.00",0.34%,107.175,107.46,2000,1500000000,2/22/2013,1082526.39
        ROMANIA (GOVERNEMENT OF)  6.7500  07 Feb 2022,ROMANIA (GOVERNEMENT OF)  6.7500  07 Feb 2022,ROMANIA (GOVERNEMENT OF)  6.7500  07 Feb 2022,02/07/2022,US77586TAA43,,ROMANI,2.88%,3.83,3.85,102.92,BBB-,BAA3,BBB-,ROMANIA,USD,GOVERNMENT_RELATED,ROMANIA_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.03,0.95,2.84,0.00,0.00,0.00,"5,829,685.00","6,804,757.50",0.55%,115.66,115.885,2000,2250000000,2/7/2012,1171187.5
        GAZ CAPITAL SA  4.9500  23 Mar 2027,GAZ CAPITAL SA  4.9500  23 Mar 2027,GAZ CAPITAL SA  4.9500  23 Mar 2027,03/23/2027,XS1585190389,,GAZPRU,4.64%,7.51,7.66,235.42,BBB-,BA1,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,OIL & GAS,Foreign Agency,0.02,0.13,1.18,6.34,0.00,0.00,"383,523.00","392,940.60",0.03%,102.202,102.515,200000,750000000,3/23/2017,1028732.5
        GAZPROM NEFT OAO VIA GPN CA  4.37500  19 Sep 2022,GAZPROM NEFT OAO VIA GPN CA  4.37500  19 Sep 2022,GAZPROM NEFT OAO VIA GPN CA  4.37500  19 Sep 2022,09/19/2022,XS0830192711,,SIBNEF,3.92%,4.43,4.51,195.67,BBB-,BA1,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,OIL & GAS,Foreign Agency,0.02,0.17,4.31,0.00,0.00,0.00,"767,047.00","784,091.76",0.06%,101.978,102.461,200000,1500000000,9/19/2012,1017795.78
        RUSSIA GLOBAL  4.87500  16 Sep 2023,RUSSIA GLOBAL  4.87500  16 Sep 2023,RUSSIA GLOBAL  4.87500  16 Sep 2023,09/16/2023,XS0971721450,,RUSSIA,3.22%,5.18,5.26,113.11,BBB-,BA1,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.02,0.13,4.16,0.94,0.00,0.00,"1,534,093.00","1,674,266.77",0.13%,108.805,109.09,200000,3000000000,9/16/2013,1093220.83
        RUSSIA GLOBAL  3.500  16 Jan 2019,RUSSIA GLOBAL  3.500  16 Jan 2019,RUSSIA GLOBAL  3.500  16 Jan 2019,01/16/2019,XS0971721377,,RUSSIA,2.29%,1.25,1.26,87.02,BBB-,BA1,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.60,0.66,0.00,0.00,0.00,0.00,"767,047.00","784,486.43",0.06%,101.372,101.812,200000,1500000000,9/16/2013,1025231.11
        ROSNEFT INTL FIN LTD  4.19900  06 Mar 2022,ROSNEFT INTL FIN LTD  4.19900  06 Mar 2022,ROSNEFT INTL FIN LTD  4.19900  06 Mar 2022,03/06/2022,XS0861981180,,ROSNRM,4.03%,3.99,4.07,215.79,NR,BA1,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,OIL & GAS,Foreign Agency,0.02,0.85,3.19,0.00,0.00,0.00,"1,022,729.00","1,032,944.96",0.08%,100.549,100.795,200000,2000000000,12/6/2012,1005200
        TNK-BP FINANCE SA  7.2500  02 Feb 2020,TNK-BP FINANCE SA  7.2500  02 Feb 2020,TNK-BP FINANCE SA  7.2500  02 Feb 2020,02/02/2020,XS0484209159,,TMENRU,3.19%,2.14,2.17,165.20,NR,BA1,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,OIL & GAS,Foreign Agency,0.04,1.89,0.23,0.00,0.00,0.00,"255,682.00","281,957.39",0.02%,109.07,109.3,100000,500000000,2/2/2010,1102097.22
        GAZ CAPITAL SA  3.8500  06 Feb 2020,GAZ CAPITAL SA  3.8500  06 Feb 2020,GAZ CAPITAL SA  3.8500  06 Feb 2020,02/06/2020,XS0885733153,,GAZPRU,3.18%,2.22,2.25,164.42,BBB-,BA1,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,OIL & GAS,Foreign Agency,0.02,1.97,0.25,0.00,0.00,0.00,"409,092.00","417,697.27",0.03%,101.46,101.78,200000,800000000,2/6/2013,1022058.33
        GAZ CAPITAL SA  4.9500  19 Jul 2022,GAZ CAPITAL SA  4.9500  19 Jul 2022,GAZ CAPITAL SA  4.9500  19 Jul 2022,07/19/2022,XS0805570354,,GAZPRU,3.86%,4.22,4.29,192.96,BBB-,BA1,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,OIL & GAS,Foreign Agency,0.02,0.42,3.84,0.00,0.00,0.00,"511,364.00","540,704.10",0.04%,104.542,104.767,200000,1000000000,7/19/2012,1053542.5
        RUSSIA GLOBAL  5.87500  16 Sep 2043,RUSSIA GLOBAL  5.87500  16 Sep 2043,RUSSIA GLOBAL  5.87500  16 Sep 2043,09/16/2043,XS0971721963,,RUSSIA,4.86%,14.07,14.10,203.50,BBB-,BA1,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.02,0.13,0.46,1.44,6.19,6.18,"767,047.00","882,958.80",0.07%,114.558,115.279,200000,1500000000,9/16/2013,1161823.06
        GAZ CAPITAL SA  4.9500  06 Feb 2028,GAZ CAPITAL SA  4.9500  06 Feb 2028,GAZ CAPITAL SA  4.9500  06 Feb 2028,02/06/2028,XS0885736925,,GAZPRU,4.68%,8.00,8.16,235.67,BBB-,BA1,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,OIL & GAS,Foreign Agency,0.02,0.13,0.46,7.30,0.25,0.00,"460,228.00","473,720.93",0.04%,101.99,102.403,200000,900000000,2/6/2013,1032075
        VEB FINANCE LTD  6.02500  05 Jul 2022,VEB FINANCE LTD  6.02500  05 Jul 2022,VEB FINANCE LTD  6.02500  05 Jul 2022,07/05/2022,XS0800817073,,VEBBNK,4.17%,4.09,4.17,224.13,BBB-,NR,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,,Foreign Agency,0.03,0.49,3.63,0.00,0.00,0.00,"511,364.00","559,482.43",0.04%,100,100,200000,1000000000,7/5/2012,1099634.03
        GAZPROMBANK  7.2500  03 May 2019,GAZPROMBANK  7.2500  03 May 2019,GAZPROMBANK  7.2500  03 May 2019,05/03/2019,XS0779213460,,GPBRU,4.10%,1.45,1.48,264.33,BB,B2,B-,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,FINANCIAL,Foreign Agency,0.43,1.04,0.00,0.00,0.00,0.00,"255,682.00","275,612.31",0.02%,104.813,105.235,200000,500000000,5/4/2012,1072380.83
        RUSSIA GLOBAL  5.62500  04 Apr 2042,RUSSIA GLOBAL  5.62500  04 Apr 2042,RUSSIA GLOBAL  5.62500  04 Apr 2042,04/04/2042,XS0767473852,,RUSSIA,4.83%,13.49,13.55,202.74,BBB-,BA1,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.02,0.12,0.44,1.38,7.29,4.59,"1,534,093.00","1,750,965.89",0.14%,111.238,111.944,200000,3000000000,4/4/2012,1118880
        RZD CAPITAL LTD  5.700  05 Apr 2022,RZD CAPITAL LTD  5.700  05 Apr 2022,RZD CAPITAL LTD  5.700  05 Apr 2022,04/05/2022,XS0764220017,,RURAIL,3.68%,3.88,3.95,180.10,BBB-,BA1,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,,Foreign Agency,0.02,0.77,3.14,0.00,0.00,0.00,"715,910.00","795,485.70",0.06%,108.148,108.52,200000,1400000000,4/5/2012,1087358.33
        SBERBANK  6.12500  07 Feb 2022,SBERBANK  6.12500  07 Feb 2022,SBERBANK  6.12500  07 Feb 2022,02/07/2022,XS0743596040,,SBERRU,3.78%,3.80,3.87,192.42,BBB-,BA1,NR,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,FINANCIAL,Foreign Agency,0.03,0.95,2.88,0.00,0.00,0.00,"767,047.00","845,720.68",0.07%,109.157,109.399,200000,1500000000,2/7/2012,1104759.03
        GTLK EUROPE LTD  5.9500  19 Jul 2021,GTLK EUROPE LTD  5.9500  19 Jul 2021,GTLK EUROPE LTD  5.9500  19 Jul 2021,07/19/2021,XS1449458915,,GTLKOA,4.25%,3.36,3.42,248.32,BB,BA3,NR,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,,Foreign Agency,0.03,1.43,1.95,0.00,0.00,0.00,"255,682.00","273,912.52",0.02%,105.816,106.258,200000,500000000,7/19/2016,1077718.06
        GAZ CAPITAL SA  5.99900  23 Jan 2021,GAZ CAPITAL SA  5.99900  23 Jan 2021,GAZ CAPITAL SA  5.99900  23 Jan 2021,01/23/2021,XS0708813810,,GAZPRU,3.44%,2.98,3.03,176.79,BBB-,BA1,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,OIL & GAS,Foreign Agency,0.03,1.72,1.27,0.00,0.00,0.00,"306,819.00","334,667.13",0.03%,107.738,108.073,200000,600000000,11/23/2011,1091164.47
        RUSSIA GLOBAL  4.500  04 Apr 2022,RUSSIA GLOBAL  4.500  04 Apr 2022,RUSSIA GLOBAL  4.500  04 Apr 2022,04/04/2022,XS0767472458,,RUSSIA,2.90%,4.00,4.05,101.85,BBB-,BA1,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.02,0.75,3.27,0.00,0.00,0.00,"1,022,729.00","1,114,155.38",0.09%,106.579,107.027,200000,2000000000,4/4/2012,1070830
        SBERBANK  5.12500  29 Oct 2022,SBERBANK  5.12500  29 Oct 2022,SBERBANK  5.12500  29 Oct 2022,10/29/2022,XS0848530977,,SBERRU,4.15%,4.36,4.45,217.27,BB+,BA2,NR,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,FINANCIAL,Foreign Agency,0.02,0.15,4.20,0.07,0.00,0.00,"1,022,729.00","1,090,437.63",0.09%,104.202,104.666,200000,2000000000,10/29/2012,1069204.86
        SB CAPITAL SA FOR SBERBANK  5.1800  28 Jun 2019,SB CAPITAL SA FOR SBERBANK  5.1800  28 Jun 2019,SB CAPITAL SA FOR SBERBANK  5.1800  28 Jun 2019,06/28/2019,XS0799357354,,SBERRU,2.89%,1.64,1.66,142.02,BBB-,BA1,NR,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,FINANCIAL,Foreign Agency,0.31,1.34,0.00,0.00,0.00,0.00,"511,364.00","537,991.02",0.04%,103.923,104.073,200000,1000000000,6/28/2012,1054864.44
        RZD CAPITAL LTD  4.37500  01 Mar 2024,RZD CAPITAL LTD  4.37500  01 Mar 2024,RZD CAPITAL LTD  4.37500  01 Mar 2024,03/01/2024,XS1574068844,,RURAIL,4.08%,5.53,5.64,195.07,BBB-,BA1,NR,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,,Foreign Agency,0.02,0.11,4.00,1.50,0.00,0.00,"255,682.00","260,907.99",0.02%,101.573,103.542,200000,500000000,3/1/2017,1023282.64
        RUSSIA GLOBAL  12.7500  24 Jun 2028,RUSSIA GLOBAL  12.7500  24 Jun 2028,RUSSIA GLOBAL  12.7500  24 Jun 2028,06/24/2028,XS0088543193,,RUSSIA,3.99%,7.00,7.11,164.66,BBB-,BA1,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.04,0.27,1.02,5.43,0.35,0.00,"1,278,334.00","2,292,324.22",0.18%,175.89,176.38,10000,2499850000,6/24/1998,1799750
        VEB FINANCE LTD  5.94200  21 Nov 2023,VEB FINANCE LTD  5.94200  21 Nov 2023,VEB FINANCE LTD  5.94200  21 Nov 2023,11/21/2023,XS0993162683,,VEBBNK,4.50%,5.05,5.16,239.53,BBB-,NR,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,,Foreign Agency,0.03,0.17,3.88,1.06,0.00,0.00,"588,069.00","645,857.35",0.05%,107.458,108.108,200000,1150000000,11/21/2013,1103072.83
        RUSSIA GLOBAL  7.500  31 Mar 2030,RUSSIA GLOBAL  7.500  31 Mar 2030,RUSSIA GLOBAL  7.500  31 Mar 2030,03/31/2030,XS0114288789,,RUSSIA,0.45%,2.41,3.69,-111.33,BBB-,BA1,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.13,0.85,1.66,0.97,0.07,0.00,"3,461,628.00","4,076,809.64",0.33%,117.705,117.92,1,6769390661,8/25/2000,561165
        SCF CAPITAL LTD  5.37500  16 Jun 2023,SCF CAPITAL LTD  5.37500  16 Jun 2023,SCF CAPITAL LTD  5.37500  16 Jun 2023,06/16/2023,XS1433454243,,SCFRU,4.65%,4.82,4.92,259.16,BB,BA2,BB,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,,Foreign Agency,0.03,0.16,4.09,0.64,0.00,0.00,"460,228.00","484,162.44",0.04%,103.662,103.908,200000,900000000,6/16/2016,1057819.44
        VTB CAPITAL SA  6.9500  17 Oct 2022,VTB CAPITAL SA  6.9500  17 Oct 2022,VTB CAPITAL SA  6.9500  17 Oct 2022,10/17/2022,XS0842078536,,VTB,5.14%,4.14,4.24,316.86,NR,BA3,B-,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,FINANCIAL,Foreign Agency,0.03,0.22,3.94,0.03,0.00,0.00,"722,106.00","802,640.65",0.06%,107.749,108.256,200000,1412116000,10/17/2012,1121834.72
        RUSSIA GLOBAL  5.00  29 Apr 2020,RUSSIA GLOBAL  5.00  29 Apr 2020,RUSSIA GLOBAL  5.00  29 Apr 2020,04/29/2020,XS0504954347,,RUSSIA,2.59%,2.37,2.40,102.04,BBB-,BA1,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.02,1.92,0.44,0.00,0.00,0.00,"1,789,776.00","1,934,889.14",0.16%,105.863,106.254,100000,3500000000,4/29/2010,1084778.89
        VEB FINANCE LTD  4.22400  21 Nov 2018,VEB FINANCE LTD  4.22400  21 Nov 2018,VEB FINANCE LTD  4.22400  21 Nov 2018,11/21/2018,XS0993162170,,VEBBNK,3.06%,1.09,1.10,166.34,BBB-,NR,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,,Foreign Agency,0.63,0.46,0.00,0.00,0.00,0.00,"434,660.00","446,981.33",0.04%,101.271,101.542,200000,850000000,11/21/2013,1031044
        VEB FINANCE LTD  6.90200  09 Jul 2020,VEB FINANCE LTD  6.90200  09 Jul 2020,VEB FINANCE LTD  6.90200  09 Jul 2020,07/09/2020,XS0524610812,,VEBBNK,3.74%,2.49,2.54,214.25,BBB-,NR,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,,Foreign Agency,0.04,1.87,0.61,0.00,0.00,0.00,"818,183.00","898,802.98",0.07%,108.195,108.57,100000,1600000000,7/9/2010,1105330.17
        RUSSIA (FEDERATION OF)  4.7500  27 May 2026,RUSSIA (FEDERATION OF)  4.7500  27 May 2026,RUSSIA (FEDERATION OF)  4.7500  27 May 2026,05/27/2026,RU000A0JWHA4,,RUSSIA,3.96%,6.99,7.11,170.47,BBB-,BA1,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Sovereign,SOVEREIGN,SOVEREIGN,,Sovereign,0.02,0.12,2.13,4.85,0.00,0.00,"1,534,093.00","1,647,868.73",0.13%,105.855,106.125,200000,3000000000,5/27/2016,1079412.5
        GAZ CAPITAL SA  9.2500  23 Apr 2019,GAZ CAPITAL SA  9.2500  23 Apr 2019,GAZ CAPITAL SA  9.2500  23 Apr 2019,04/23/2019,XS0424860947,,GAZPRU,3.06%,1.41,1.43,160.76,BBB-,BA1,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,OIL & GAS,Foreign Agency,0.45,0.98,0.00,0.00,0.00,0.00,"1,150,570.00","1,305,161.60",0.10%,109.271,109.482,100000,2250000000,4/23/2009,1137723.61
        GAZPROM  7.28800  16 Aug 2037,GAZPROM  7.28800  16 Aug 2037,GAZPROM  7.28800  16 Aug 2037,08/16/2037,XS0316524130,,GAZPRU,5.48%,11.25,11.39,279.03,BBB-,BA1,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,OIL & GAS,Foreign Agency,0.03,0.18,0.62,1.98,8.74,0.00,"639,206.00","784,026.99",0.06%,121.084,121.751,100000,1250000000,8/16/2007,1228746.89
        GAZ CAPITAL  6.5100  07 Mar 2022,GAZ CAPITAL  6.5100  07 Mar 2022,GAZ CAPITAL  6.5100  07 Mar 2022,03/07/2022,XS0290580595,,GAZPRU,3.81%,3.86,3.93,193.52,BBB-,BA1,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,OIL & GAS,Foreign Agency,0.03,0.88,3.00,0.00,0.00,0.00,"664,774.00","740,492.99",0.06%,110.678,111.132,100000,1300000000,3/7/2007,1116829.17
        VTB CAPITAL SA  6.55100  13 Oct 2020,VTB CAPITAL SA  6.55100  13 Oct 2020,VTB CAPITAL SA  6.55100  13 Oct 2020,10/13/2020,XS0548633659,,VTB,3.31%,2.69,2.73,167.64,NR,BA1,BB+,RUSSIA,USD,GOVERNMENT_RELATED,RUSSIA_Foreign Agency,OWNED_NO_GUARANTEE,OWNED_NO_GUARANTEE,FINANCIAL,Foreign Agency,0.03,1.79,0.89,0.00,0.00,0.00,"422,878.00","475,173.43",0.04%,108.862,109.258,100000,826960000,10/13/2010,1126473.03
